eol37_prev
144.8125358
131.3649216
142.3430868
143.4184535
142.8285317
111.1828747
118.1005018
134.8249049
146.5025853
124.3651111
86.16533242
63.21607614
64.82717637
88.09905765
92.36641219
114.0627752
140.2385063
162.3354961
196.7494185
187.6920795
180.8612657
170.0774412
165.9586963
158.8902482
