"media","q50.50%","q75.75%","q90.90%","desvio_Media","desvio_q50","desvio_q75","desvio_q90"
0.00524200283737901,0,0.00952788814779076,0.0180197470051975,0.00839524675523668,0.00992173585722054,0.00944305251762632,0.0153823051963119
0.0107218556444356,0.00242628270675591,0.0229872071088399,0.0297697196331666,0.0129961174414058,0.0154571312495375,0.0179437229444099,0.0231966694578223
0.0118138329236744,0.00565659785641834,0.0217475848492491,0.0347855585386005,0.0144236540540202,0.0157040903825974,0.0175628141711985,0.0272946857804294
0.0156824658716153,0.0131579268802896,0.0262577567212902,0.0385515884570957,0.0160217244097798,0.016222846926844,0.0192482331222803,0.028086790539049
0.0102095737961823,0.00196636260566563,0.0149517169029482,0.0303277779056119,0.0155189822479712,0.0176062902202179,0.0162394967961454,0.0255476356213234
0.0114762212828215,0.00482521068991364,0.0181116056973158,0.0350277348074661,0.0145383624532461,0.0160117454977648,0.0160051471698249,0.0278526280848689
0.0323990671278738,0.0293249741558928,0.0511049162296553,0.0632494882438588,0.023801796438577,0.0240029446446185,0.0303738877168315,0.0391787102715834
0.0241807726539694,0.0163002823895346,0.0446539922689632,0.0605618890929606,0.0235804693769961,0.0248843359132594,0.0313455708826474,0.0436216112720739
0.00198500572004277,0,0,0,0.0102114147132348,0.0104058812844974,0.0104058812844974,0.0104058812844974
0.0170987087584338,0.0144172363269076,0.0320619709229236,0.0457640442135121,0.0189344883369028,0.0191267166156962,0.0242145022575338,0.0345634506431754
0.055221039968811,0.0503955124480933,0.0912253673732059,0.114681230902049,0.0433255096158421,0.0435980965256098,0.0565345353208471,0.0739908146735681
0.0861524007562077,0.0734080880860817,0.119904246124859,0.157311656195555,0.0461999802717213,0.0479568912057849,0.0573996628881276,0.0853923235199491
0.0903983371749898,0.0796581038005932,0.128750830644201,0.153067654296357,0.0438425688029733,0.0451625908432939,0.0584835339062725,0.0769567708479251
0.0604052592622806,0.0580739735956152,0.0906725881351498,0.116101467976184,0.0397422460708326,0.0398117616366287,0.0501161595308132,0.0688181373447142
0.0278313137431914,0.0231846956986883,0.0447824444260687,0.0639547255027461,0.0259568073409653,0.0263766126919413,0.0310827564090126,0.0447386826172952
0.0142858503415732,0,0.0226632317197296,0.0537706255121416,0.022576993587994,0.0267840737598508,0.0241066877732828,0.0457834011378294
0.0136400687421651,0,0.0242063147660032,0.0512874696211504,0.0213710554709355,0.0254172687006847,0.0238815045783568,0.0435765325286117
0.0168828425717009,0,0.0344728182281483,0.0535320598598697,0.0236749504335388,0.0291639192187244,0.0295861237555881,0.0439002586137516
0.000525365583595449,0,0,0,0.00224729073337849,0.00230893198250849,0.00230893198250849,0.00230893198250849
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.000780489219797058,0,0,0,0.00308899273660098,0.00318774632406279,0.00318774632406279,0.00318774632406279
0.00104431009611175,0,0,0.00020068534590875,0.00423270074336634,0.00436181982719858,0.00436181982719858,0.00431740018004653
0.00784715935528601,0,0.0100786317339386,0.0308917601437961,0.0134605127893421,0.015615493226565,0.0136474258610768,0.0268617899687605
