eol33_ver
68.500516
63.850584
73.601724
81.335044
75.7428
72.796584
62.763148
30.165912
49.940548
70.874188
79.168124
81.937408
78.11846
79.766512
71.33938
68.015444
75.4446
78.865948
67.108916
57.397536
62.202532
62.882428
69.504456
71.898008
