eol72_prev
87.92788486
86.92553701
82.66558293
83.62710851
83.30763333
78.26375993
75.32551262
81.37773323
77.45052459
72.91014443
67.6184958
60.70033728
53.62317134
37.99953933
37.02060876
41.97684618
48.82494717
55.30701919
79.96935119
91.17530881
94.97152101
94.00226223
92.18730824
90.92079893
