eol7_ver
13.510448
11.349492
7.930132
8.898288
11.24214
14.456736
13.989556
10.617908
4.387516
5.703572
8.510628
11.876312
11.415096
12.627776
16.725044
13.106884
22.520064
48.580756
49.379932
51.878848
52.825136
49.81928
60.172784
46.582816
