"UPstat.media","UPstat.q50.50.","UPstat.q75.75.","UPstat.q90.90.","UPstat.desvio_Media","UPstat.desvio_q50","UPstat.desvio_q75","UPstat.desvio_q90","DNstat.media","DNstat.q50.50.","DNstat.q75.75.","DNstat.q90.90.","DNstat.desvio_Media","DNstat.desvio_q50","DNstat.desvio_q75","DNstat.desvio_q90"
-0.0167038046998601,0,0,0,0.03083592858553,0.0351392461483609,0.0351392461483609,0.0351392461483609,0.0322545245924796,0.0040015744477214,0.0611518605380219,0.145151537363903,0.0512718040225439,0.0586603025948431,0.0589788438185511,0.124892524896593
-0.0260779183390073,-0.00489408530752877,0,0,0.0446764021521542,0.0495238183309526,0.051845632151515,0.051845632151515,0.0129251791438389,0,0.0105039730053336,0.0519013069001145,0.0342589195007667,0.0366560322858708,0.034345868031341,0.0521484770005503
-0.0360570212446662,-0.00842559579658478,0,0,0.0541489112057639,0.0609015181910928,0.0652305318987293,0.0652305318987293,0.00819264371294099,0,0.0138570912158091,0.041356121603959,0.015157897019704,0.0172643791256328,0.0161990962478887,0.0367270081832907
-0.0514873516127039,-0.0154905335628227,0,0,0.0790256307042006,0.0869686957524972,0.0945648218577618,0.0945648218577618,0.00800672465343862,0,0.00884392020299599,0.0447295701328929,0.0176889500299222,0.0194455981720794,0.0177090978306955,0.0410502790503665
-0.0405182724054632,-0.00420107590723452,0,0,0.0754262194570245,0.0838522070048699,0.0857883865566863,0.0857883865566863,0.0163179675076842,0,0.0150733545531044,0.056856221528382,0.0406452787537567,0.0438518672172556,0.0406646643032154,0.0576560441450557
-0.033094435763921,-0.00495381735337228,0,0,0.0545548948426698,0.0614981612742433,0.0639585255936775,0.0639585255936775,0.0162634357432833,0,0.0246218681445561,0.0989635240183377,0.0307959348402554,0.034893112274453,0.0319292760400136,0.0889251483181184
-0.0621627312485388,-0.0132461858469464,0,0,0.095644964195827,0.107623264380464,0.114367641425432,0.114367641425432,0.0265813494700377,0,0.0399645022925602,0.125412430703268,0.0568240635770436,0.0628326210923171,0.0584056952716758,0.114751548650525
-0.0676352775942917,-0.0146738641475483,0,0,0.0938120597763519,0.107957504807145,0.11599779420584,0.11599779420584,0.0218251561059092,0,0.0393802741438586,0.12059043348281,0.0422062716408309,0.0476031889902681,0.0457707137793477,0.108199271549678
-0.0852339751848532,-0.0208010683384184,0,0,0.140089554327545,0.154432890910745,0.164369604625131,0.164369604625131,0.0483872944434287,0,0.0379202936841228,0.306444379448182,0.137983119722836,0.146361701143221,0.138386493218658,0.294620275524221
-0.0910745046816479,-0.0572608890884598,0,0,0.0991666453627616,0.104868694613184,0.135181757818102,0.135181757818102,0.033168091625771,0,0.0209860093271152,0.172514290012034,0.076481157927115,0.0834792801312558,0.0774620824059908,0.160023079628804
-0.143840840640517,-0.118487058426777,0,0,0.145844386802824,0.148069837839485,0.205727388411355,0.205727388411355,0.0142057981634821,0,0.00170382454232379,0.0848959205312796,0.0386135964778652,0.0411868300282502,0.0406208231224008,0.0810911310723886
-0.184445026096628,-0.149098824779403,-0.0362484157160963,0,0.166625184456045,0.170397255062623,0.223855957699299,0.249761408717494,0.0139353861570632,0,0,0.0973461133580808,0.0448625962157516,0.0470133433842628,0.0470133433842628,0.0953522978907049
-0.223998536548833,-0.226426083111336,-0.0390931810067832,0,0.206775068791477,0.206789568019491,0.278470364629221,0.306286700085587,0.00774042995618448,0,0,0.0567003948667324,0.0233133987548901,0.024586173852548,0.024586173852548,0.0546136130321418
-0.223465833493278,-0.209684492095858,-0.0500544492843808,0,0.189919039947915,0.190427149139763,0.258202091832759,0.294758049626942,0.0131913877026361,0,0,0.0791153408291441,0.0483374069705902,0.0501355211074416,0.0501355211074416,0.0822114198515468
-0.0992339837515065,-0.0588415736368716,0,0,0.115562896915328,0.122535519610894,0.152888612359585,0.152888612359585,0.033575311949243,0,0.00208558072635733,0.199590476851531,0.0735033219207918,0.0809309404767454,0.0800733292224503,0.182886030741431
-0.0329150539154805,0,0,0,0.0561441115553769,0.0652270577883822,0.0652270577883822,0.0652270577883822,0.177064362580415,0.095581466707579,0.290019702007142,0.761120909269057,0.280073635600123,0.291885569141708,0.302364003424472,0.652340316439061
-0.0252141986102385,0,0,0,0.0499707918508839,0.0560712890924578,0.0560712890924578,0.0560712890924578,0.222761495301781,0.152777244635523,0.431541431541431,0.736080586080586,0.269198861372704,0.278301542467404,0.341792055382556,0.583598544671468
-0.09573169143854,0,0,0,0.133548148986947,0.164804267362275,0.164804267362275,0.164804267362275,0.240511140486611,0.0292451258123645,0.321620944507077,1.34954128440367,0.463627388686211,0.510261428441556,0.470791433012009,1.21098152268741
-0.0195439182649909,0,0,0,0.0602799829292216,0.0634219379939269,0.0634219379939269,0.0634219379939269,0.43445213733926,0.370867835952272,0.692471931676422,1.23519606286712,0.427338933876421,0.432125510669832,0.500360617302988,0.913815277110828
0,0,0,0,0,0,0,0,0.533209562599147,0.500701114772488,0.797505979611267,1.09489157682105,0.326698332563744,0.328341544790202,0.421755809845946,0.654263579622677
-0.00514152343868856,0,0,0,0.0222802118284946,0.0228759017077313,0.0228759017077313,0.0228759017077313,0.202469047703681,0.183279216987082,0.303822906521974,0.499316246856941,0.174969142245217,0.176036674759291,0.202650010042997,0.346811756955991
-0.0056490012850841,0,0,0,0.0179261941632859,0.018810090339629,0.018810090339629,0.018810090339629,0.150920550876198,0.0903755618516072,0.29208072943346,0.483544583742242,0.169765364273766,0.180416975514498,0.221576301312817,0.376031989065306
-0.00783532656639438,0,0,0,0.0216588415066563,0.0230559063246522,0.0230559063246522,0.0230559063246522,0.103814380204188,0.0700845129113331,0.177779123274401,0.374493896197155,0.122477079230549,0.127115296494241,0.143413377364967,0.299254788272677
-0.0180007378847631,0,0,0,0.0374854374436139,0.0416517618031145,0.0416517618031145,0.0416517618031145,0.0513747415783833,0.0234134469120778,0.0814796777233122,0.249306693558553,0.0785298832789988,0.0834415541153436,0.084197089463196,0.214549101565937
