eol53_prev
79.28749796
79.95249444
86.14023839
83.38464592
81.75256687
77.45617062
76.73260841
75.63692764
78.07818241
77.72541362
75.39384256
72.56683431
70.83031375
71.90821034
62.40457378
76.24509059
81.37196401
73.01518643
83.39382018
91.02044128
83.17771818
79.72316264
75.36207897
80.79156936
