eol89_ver
101.687194
95.022424
91.162722
106.182062
122.746078
117.435136
106.861958
96.973646
86.384564
58.58636
44.386076
35.209468
58.219574
65.316734
57.285214
73.062976
93.017526
104.114542
120.923082
142.51972
149.325638
160.124454
159.672184
163.687944
