eol88_ver
13.605872
15.488508
18.76672
17.597776
18.430748
16.973544
14.774816
14.3136
13.043268
9.55234
9.842588
4.560472
5.620076
4.7712
3.355744
2.904468
3.393516
4.586316
5.92424
6.971916
7.252224
5.57634
3.345804
5.532604
