"UPstat.media","UPstat.q50.50.","UPstat.q75.75.","UPstat.q90.90.","UPstat.desvio_Media","UPstat.desvio_q50","UPstat.desvio_q75","UPstat.desvio_q90","DNstat.media","DNstat.q50.50.","DNstat.q75.75.","DNstat.q90.90.","DNstat.desvio_Media","DNstat.desvio_q50","DNstat.desvio_q75","DNstat.desvio_q90"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4.79310344827586,0,0,20,19.3107175229785,19.9068003896755,19.9068003896755,24.6619246271614
0,0,0,0,0,0,0,0,10547.3531843772,12354.5,14103.5,15206,4661.18607325326,5005.17862157337,5882.41160854775,6619.98833708648
0,0,0,0,0,0,0,0,4.03443324555513,4.07355555555556,4.27261774370208,5.59055433259956,0.855644592277627,0.856555057802717,0.888768875108589,1.7884304113281
0,0,0,0,0,0,0,0,0.735947856269962,0.73129854778791,0.804296893303969,1.16207467630232,0.266043301320775,0.266084675516271,0.274840208090172,0.505693358500327
0,0,0,0,0,0,0,0,0.350102324973141,0.278970879816536,0.397146632323672,0.668887453686393,0.196630641679103,0.209325081060759,0.202281389832578,0.377053700007513
-0.00181331560843471,0,0,0,0.00754752632395412,0.00776601270332813,0.00776601270332813,0.00776601270332813,0.119177263330911,0.1136839682357,0.138879436899056,0.27986359918436,0.0836450641915465,0.0838284108356176,0.0859737314877205,0.182399505148321
-0.0133978218876296,0,0,0,0.0448724318080149,0.0468634817221734,0.0468634817221734,0.0468634817221734,0.0527272753491056,0.0283755475147591,0.0853282832859136,0.17895088168215,0.0663184436529896,0.0707216108589548,0.0740243726909411,0.143562009363968
-0.0862711537482382,-0.0602626446931208,-0.0431986168143505,0,0.0893669290073381,0.0931383806844018,0.0993692083525554,0.124738662264146,0.0112453862028878,0,0,0.0709111590038314,0.0305660028721175,0.0326030338512384,0.0326030338512384,0.0675036383747331
-0.187545209386814,-0.151302030628078,-0.123417398643948,-0.0642544384236965,0.101211711658882,0.107618325190985,0.120134681923056,0.160393009938846,0,0,0,0,0,0,0,0
-0.269045715715674,-0.258935663224782,-0.226742765773168,-0.0967798004611872,0.0968237162045144,0.0973598378046235,0.105818293386485,0.198997298268318,0,0,0,0,0,0,0,0
-0.493852457553037,-0.495285257931672,-0.433745651936546,-0.291760671419547,0.104937081724935,0.104947044050086,0.1212085946874,0.229366949723517,0,0,0,0,0,0,0,0
-0.858577896603038,-0.864875215420948,-0.834151519172084,-0.769238522400847,0.0458947953928989,0.046332740507922,0.0520963453037473,0.101171448655111,0,0,0,0,0,0,0,0
-0.999801470028392,-0.99982465369104,-0.999745644156175,-0.99967855994857,9.05062128751782e-05,9.34816033082525e-05,0.000106609643370321,0.000153551357763808,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
