eol65_ver
121.409148
105.576716
116.53656
131.681144
129.412836
109.689888
86.41836
64.3118
93.171596
110.997992
103.262684
92.875384
88.62504
96.046244
100.425808
108.46528
100.485448
92.23326
97.974604
91.778008
92.356516
96.320588
88.8636
79.78838
