eol59_prev
166.085539
164.3322632
159.171306
145.9481727
135.8624294
124.9858207
88.63396883
85.91728623
88.5597619
90.76412375
29.51285081
59.56898603
84.76718686
88.77877932
85.3013739
116.6744277
140.7166693
143.3903699
163.2208807
169.4117463
170.112174
174.7014924
166.126623
166.4938233
