eol64_ver
94.516478
86.81099
85.456168
98.242984
96.140674
82.03979
67.618838
57.620192
78.94348
91.003682
89.948054
83.964174
78.990198
84.225596
92.77499
98.688296
92.435042
84.264362
84.602322
99.645518
103.762666
103.180182
94.337558
89.132974
