eol33_prev
58.07891905
52.8722135
54.49314835
51.36299132
45.79980357
35.51743018
26.24643343
25.02566194
17.40375657
46.41041478
56.66621916
66.02038204
66.95424503
65.04376463
61.64547638
57.57507924
53.8550508
58.56876498
66.87908097
64.93166126
56.78460285
63.67161018
56.67847555
51.79637423
