eol88_prev
9.204961443
8.857550295
8.721095279
8.830044197
8.955190426
8.71738
7.446112707
8.133592393
7.782465967
6.907126754
5.891521751
5.856117336
3.381728757
6.42460659
4.451282521
6.713247869
6.439425311
6.64793718
6.893015213
7.067959213
7.59412741
8.086043344
8.149007541
8.808534689
