"x"
0.0190645920249447
0.0297839717919079
0.0354002588469955
0.0434847572970717
0.0410436951215685
0.0374923076993327
0.064155439132336
0.0614345980833049
0
0.0469342167351566
0.117261906143586
0.159380332680944
0.153909447503026
0.119267487434825
0.064463401068502
0.0547667054964079
0.057068780145886
0.057001192272795
0
0
0
0
0.000668951153029158
0.0338063513669627
