eol5_ver
80.949372
93.706368
84.108304
64.264088
73.359188
67.196388
48.789496
21.468412
6.146896
2.240476
2.015832
5.512724
7.238308
3.272248
4.971988
6.466964
8.345624
27.476148
54.407584
97.535256
111.96416
125.2937
136.633252
144.128012
