eol77_ver
95.572106
99.302588
106.302336
111.821024
112.937286
108.679984
98.265846
82.981108
75.114592
68.77486
71.415918
70.681352
76.248746
91.871444
96.966688
98.29666
56.79716
41.692336
41.927914
41.506458
29.706684
32.57338
35.543452
24.50707
