eol94_ver
96.481616
97.964664
78.929564
92.815744
96.072088
79.448432
73.937696
54.171012
32.102224
13.1705
7.987784
14.130704
12.118848
8.395324
7.429156
8.615992
10.431036
33.291048
71.452696
123.747036
136.03884
148.849512
152.1317
153.670412
