eol69_prev
97.29553347
116.2379677
114.2581423
103.7739258
99.41684911
103.7817352
100.3112971
77.07593608
120.5739749
98.513352
170.2958412
152.63864
183.5775568
187.3261053
205.7963064
194.438262
183.2093373
145.2865879
138.2092272
130.0520641
129.1446018
131.7422784
120.3927493
107.9518885
