eol64_prev
95.39760322
102.9115937
95.51882017
92.17632511
104.3331497
107.8769147
101.6620151
79.33136111
91.79711499
90.8409819
97.81292857
88.9941468
78.40407848
75.78979203
81.16794656
78.255632
97.72892073
78.21807433
89.02371144
111.044128
115.8249664
107.6583476
106.5372369
109.872061
