eol14_ver
108.3921216
104.2137432
102.7672744
93.6443424
84.3762864
85.6414496
89.799948
91.0806176
68.0754816
28.7301784
20.7956728
36.1589368
36.8145792
38.2821208
27.5624272
38.6200808
34.1303816
27.9640032
42.21518
66.9128992
100.1808864
108.8358432
115.630032
115.7648184
