eol16_ver
68.303704
47.877004
37.084152
46.622576
40.948824
34.008716
31.583356
13.572076
1.687812
0.461216
3.059532
4.101244
3.713584
4.695656
6.952036
9.285948
19.746804
34.668732
70.909972
98.11774
116.142936
119.07126
127.814484
126.544152
