eol47_ver
33.990824
43.757868
50.063804
49.920668
34.81982
33.83576
33.38846
58.240448
94.686452
95.425988
85.074472
75.661292
63.598108
83.283284
104.546932
107.266516
112.767312
104.37994
99.869168
115.13502
118.254192
135.694916
126.269808
105.103572
