eol38_ver
124.477626
141.115198
135.471266
133.54887
123.859358
117.856592
124.01641
142.378572
129.457566
89.547472
77.734776
41.785772
34.638912
38.108966
36.868454
64.738226
88.892426
126.126672
126.732018
131.427674
135.862902
125.685336
117.019644
112.504896
