eol46_ver
22.130416
15.16844
18.263756
21.57974
18.164356
20.066872
14.023352
29.513848
48.86504
47.968452
43.256892
36.919148
27.012944
32.889472
39.563188
47.98038
60.54454
54.393668
49.12348
50.153264
56.39956
60.212544
49.696024
39.98862
