eol74_prev
51.32895917
39.06905593
31.69804079
26.91856289
31.26819435
24.95699351
21.80771937
35.44992731
59.76853682
57.56039527
44.24572392
35.26373837
30.99715945
46.22775463
59.76865114
67.68505846
74.02980464
70.70785722
53.83312715
53.9251125
51.26028073
55.67358381
52.90190579
48.84667178
