"x"
-0.00510753733859751
-0.0106551733433674
-0.0117807688365635
-0.0155753724830872
-0.0102358627900389
-0.011390269531556
-0.0323239133677381
-0.0236440499653736
-0.00207521306622163
-0.0166871340280529
-0.0546226633081215
-0.085061266084911
-0.0886416827335015
-0.0600786614870807
-0.0277070361898392
-0.0142786146218582
-0.0141467760661222
-0.0170190581329929
-0.000454493544848415
0
0
-0.000864636429511833
-0.00107603635122998
-0.00795234492547109
