eol44_prev
94.32494635
96.78229921
96.63328726
96.65911583
96.412666
97.90580952
97.64933082
93.69150913
84.776769
77.440552
67.46098479
50.74839951
38.19558843
32.38609317
27.18020533
26.0991249
27.11278256
27.05271844
37.81405761
45.59088228
65.36482356
68.12486548
79.2024007
86.75848725
